,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
296,296,1433,1227,1420,323,593,880,907,955,718,853,1009,45,896,292,1185,394,415,848,1340
297,297,214,304,299,1373,452,328,1059,43,1074,777,1091,446,496,620,1077,805,1236,1320,1286
298,298,299,622,43,26,1223,496,205,238,1297,620,955,947,805,929,235,1077,231,574,422
299,299,1077,805,1253,15,304,43,1379,13,183,848,253,666,764,1074,735,995,1286,929,214
300,300,178,225,580,97,289,1225,559,267,438,358,114,105,224,1423,233,817,27,760,646
301,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
302,302,33,701,604,606,678,963,1105,55,956,73,537,42,1113,1275,1221,1118,277,865,25
303,303,228,253,929,299,398,1028,13,527,1340,275,56,392,494,1161,1043,955,978,1077,1230
304,304,1379,1077,465,451,1074,299,777,1060,13,657,376,249,574,972,1373,362,1028,1385,947
305,305,44,125,606,96,561,990,245,27,395,1370,1188,537,277,23,294,604,809,11,678
306,306,1225,642,879,260,760,1134,536,300,1419,358,105,83,1142,791,27,282,752,1066,29
307,307,44,33,606,98,572,343,282,42,844,312,27,990,358,224,998,86,1047,904,23
308,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
309,309,236,224,1104,73,42,358,879,349,2,794,909,844,670,14,438,1142,434,701,27
310,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
311,311,304,1373,494,1161,465,1340,1401,388,1234,1230,26,620,132,13,1486,253,995,383,498
312,312,722,33,282,674,12,27,904,1029,47,79,49,98,604,670,731,845,1113,538,224
313,313,1293,735,784,958,261,955,394,4,205,208,1090,706,929,827,133,478,1230,1079,299
314,314,459,1059,275,191,13,463,1234,214,1262,1445,74,934,958,807,1486,253,1346,666,1077
315,315,569,505,1290,456,21,693,1039,602,56,192,706,527,592,1254,325,205,1341,378,459
316,316,240,561,865,914,317,2,606,12,23,538,1334,1142,86,49,48,211,27,687,642
317,317,1334,48,73,809,865,395,681,27,914,734,756,39,42,1143,23,879,277,701,2
318,318,1028,26,1079,60,496,777,13,827,841,1090,398,352,579,1077,459,21,1385,319,758
319,319,579,875,451,1385,1077,253,987,463,1182,13,777,648,1028,1230,261,231,415,318,1074
320,320,852,566,205,116,622,1314,1451,920,945,173,182,1361,113,1416,137,321,478,860,1115
321,321,568,939,1361,797,1298,1412,1393,569,138,1456,1461,1218,320,1474,1450,1150,36,325,512
322,322,579,1171,815,304,214,324,415,1008,376,1385,464,511,13,250,1286,446,620,496,875
323,323,196,292,505,1491,205,1227,422,620,26,13,1077,542,896,1416,415,494,50,1110,249
324,324,1367,13,1253,498,230,1077,895,304,849,575,828,576,362,376,299,383,574,214,1286
325,325,569,398,1386,867,558,608,378,21,694,661,706,323,695,415,829,1003,505,171,1227
326,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
327,327,970,214,848,1110,828,1340,4,452,805,827,13,1234,651,1320,1401,423,1077,1059,620
328,328,304,297,421,1373,465,214,481,177,1079,215,398,1090,841,1091,1074,672,947,1266,1059
329,329,289,493,105,225,817,663,1428,646,1311,387,267,676,178,241,679,114,1027,674,375
330,330,224,2,17,42,1303,909,236,51,291,81,73,1160,77,1104,699,1108,58,287,1153
331,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
332,332,56,435,227,1365,205,1445,304,1050,700,177,249,228,826,465,481,894,459,102,1336
333,333,496,304,626,574,299,1253,805,1379,451,1077,827,422,293,947,1401,362,972,373,1385
334,334,1077,394,1122,1018,13,937,1253,804,761,1074,595,1091,214,841,133,250,973,848,657
335,335,436,1173,1096,428,137,939,1386,969,1062,1039,181,981,554,257,1484,1450,1387,736,568
336,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
337,337,821,1077,505,867,1379,657,1161,370,304,123,71,1028,1309,1217,1422,972,372,593,1090
338,338,1390,1222,1137,439,719,944,1051,1314,773,176,1208,379,1284,1343,156,999,1316,473,726
339,339,1077,362,1379,498,123,560,376,370,422,363,1466,887,777,13,304,372,383,1385,1155
340,340,1386,1487,56,351,238,939,1102,1336,1417,1050,60,332,223,558,619,1062,1214,227,1490
341,341,817,289,687,358,962,493,674,600,387,225,105,909,343,1142,868,359,286,606,86
342,342,1079,890,318,205,1059,558,1090,1385,584,955,1236,841,785,657,328,352,297,1378,827
343,343,817,585,600,962,760,359,277,909,935,307,990,44,1191,358,606,522,282,956,1158
344,344,42,537,27,62,990,1145,756,1104,1300,525,58,73,1037,358,247,606,909,349,224
345,345,42,656,916,401,72,14,674,990,358,2,909,668,678,670,55,501,224,1105,701
346,346,1105,678,656,345,72,14,1159,349,701,1300,33,909,775,358,728,55,1295,1177,284
347,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
348,348,1253,498,230,815,1466,497,1408,1382,324,376,805,848,828,983,1234,1077,575,322,61
349,349,1104,42,909,670,27,73,794,701,916,2,224,1177,990,1282,62,55,1268,1118,844
350,350,258,359,39,218,344,812,591,110,606,58,125,369,366,538,537,96,604,990,42
351,351,1386,503,352,590,893,1077,706,235,370,392,1028,205,146,1254,969,826,657,527,26
352,352,657,1077,1157,228,841,1236,915,13,304,1385,1379,318,758,1028,1308,825,449,293,370
353,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
354,354,42,585,27,62,656,358,990,1103,932,58,904,918,344,224,916,756,11,287,1145
355,355,591,909,1191,42,1145,606,359,701,349,963,1334,27,670,990,1037,12,914,600,86
356,356,1386,351,590,969,223,56,1062,1120,584,352,244,1023,264,915,1478,512,411,1305,340
357,357,96,1136,732,58,591,358,73,990,656,11,366,909,1143,395,277,1037,344,1300,936
358,358,42,990,687,656,909,879,224,73,27,1158,1334,794,236,1104,55,1304,2,916,375
359,359,606,358,909,27,935,12,990,911,42,49,591,1158,355,678,387,916,1145,538,879
360,360,785,449,826,304,56,777,319,969,1478,1028,976,1309,1079,467,523,786,657,1354,867
361,361,1384,1156,1107,1177,1327,881,1154,879,679,1118,1116,1104,991,1381,743,839,791,377,73
362,362,1060,179,363,376,133,1077,1308,304,821,1286,1157,887,735,498,1418,657,118,1256,1354
363,363,362,887,1308,1385,1203,1157,1232,967,1379,37,304,370,821,69,1060,1077,1286,451,657
364,364,5,1335,916,844,2,670,14,224,42,211,794,222,1177,41,52,1020,909,1282,27
365,365,1253,1234,1077,972,635,498,828,494,848,1022,376,324,370,362,1340,821,1385,1018,304
366,366,585,952,358,909,1158,96,240,936,357,277,904,58,1145,642,591,990,236,522,914
367,367,1308,362,1367,848,977,1286,1253,1122,363,179,1232,874,895,832,949,657,1060,1018,887
368,368,885,1302,553,1313,171,389,1474,1462,948,56,512,1478,1393,478,1453,746,1386,867,1164
369,369,678,96,358,357,277,606,990,11,1300,537,359,380,350,642,604,732,42,877,538
370,370,1077,304,363,352,657,1379,821,498,365,1253,299,1236,1466,975,867,123,132,1028,972
371,371,380,990,42,25,909,27,678,349,916,606,2,935,1250,125,73,12,79,728,164
372,372,972,304,376,1077,1018,422,635,498,560,494,887,363,246,657,215,404,365,1253,1308
373,373,1077,362,13,1253,1236,821,827,293,653,299,805,714,874,970,253,1286,657,1171,133
374,374,14,794,1105,1295,985,909,358,962,600,728,674,989,656,817,72,536,701,12,289
375,375,358,909,42,2,916,236,990,58,410,703,794,289,585,817,14,387,224,366,1158
376,376,362,304,1077,1253,1308,1171,133,1286,13,324,841,1385,266,1060,299,832,508,322,574
377,377,879,839,27,73,1107,29,83,9,836,1064,881,42,679,921,358,889,1177,1327,546
378,378,619,56,494,608,527,569,449,1254,1165,505,60,829,1023,325,1393,392,1386,228,661
379,379,369,359,218,591,450,680,800,350,96,1143,783,1034,62,1261,1123,366,277,1307,629
380,380,371,678,909,990,42,349,25,1300,33,606,935,27,73,62,1037,728,591,284,1113
381,381,788,773,1388,721,447,1007,1284,1479,944,999,1412,514,1314,382,243,820,157,182,1343
382,382,1416,711,499,554,1185,392,669,1474,1246,788,1247,1343,394,588,443,1173,157,1380,518
383,383,972,465,1077,324,304,498,464,1379,1253,388,362,106,1408,451,123,121,821,1252,560
384,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
385,385,1079,777,821,1161,1165,362,451,1077,786,996,540,853,1354,304,735,465,13,299,1090
386,386,282,783,17,772,537,42,387,390,27,751,448,916,33,732,114,674,454,2,224
387,387,1282,358,1104,42,637,701,1177,674,794,14,2,72,1152,27,909,120,879,990,844
388,388,465,972,494,13,304,451,383,205,1373,574,26,311,1161,463,292,633,1340,1230,498
389,389,171,1308,1477,133,1436,967,1241,948,1393,362,1274,896,1302,887,777,786,1362,363,1420
390,390,594,1250,550,601,97,585,904,386,27,772,914,1321,607,224,699,502,438,23,282
391,391,382,1255,1314,116,1238,10,1397,192,1137,622,1349,54,723,156,1350,554,1469,138,447
392,392,1028,1161,205,494,1079,1077,1090,826,955,318,1320,1165,449,261,619,1400,13,584,608
393,393,452,1401,486,1320,394,261,214,4,995,595,1171,1079,864,13,620,415,828,597,464
394,394,841,1077,1167,334,777,13,1091,398,1018,1043,758,657,1320,620,905,415,937,778,1079
395,395,42,27,670,224,73,701,1104,2,1268,1037,1334,909,881,613,88,1145,125,591,843
396,396,398,1079,328,777,133,464,955,1488,297,394,617,714,13,666,465,214,215,1043,66
397,397,400,860,893,191,971,441,696,978,249,1169,829,1046,503,303,21,700,1223,527,205
398,398,777,13,415,1079,394,304,465,1043,215,661,1077,620,318,228,21,171,849,133,978
399,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
400,400,860,411,978,1070,397,714,1046,1168,896,1169,394,398,71,700,408,893,249,21,1161
401,401,674,345,701,72,678,33,501,42,628,647,606,248,1489,516,775,55,68,2,1047
402,402,1451,1420,1060,133,179,1354,1448,304,362,1302,887,1371,113,1466,1077,1418,1168,1274,975
403,403,120,1158,135,212,1037,559,410,1069,578,1307,585,690,236,794,366,42,241,375,544
404,404,1077,304,498,1308,1165,253,13,1385,983,1379,494,249,228,132,987,465,815,231,74
405,405,701,670,42,596,1105,674,1045,1282,406,12,516,1177,775,501,14,73,572,349,224
406,406,916,670,501,224,42,248,674,701,405,627,572,49,1105,77,775,1177,998,236,2
407,407,860,1068,1386,104,1355,971,394,1343,4,21,181,492,955,138,478,797,718,207,421
408,408,896,977,948,895,133,166,400,492,1168,860,1060,512,1147,714,1444,1392,1343,820,182
409,409,376,1340,13,721,1060,511,322,1046,574,788,714,620,214,183,821,691,275,1091,848
410,410,73,236,222,42,224,27,703,2,670,1177,909,349,62,1425,794,1076,916,212,120
411,411,56,1046,706,1341,778,969,1365,223,1422,1254,1120,1090,1478,1070,1309,558,569,1418,21
412,412,987,1385,875,319,841,394,1308,13,651,253,876,293,617,1018,905,874,832,250,648
413,413,1343,832,57,575,214,145,767,874,849,464,508,1479,1286,1382,1060,720,804,485,895
414,414,1476,291,77,627,242,30,993,881,212,699,1154,120,1083,1414,1411,690,703,1303,330
415,415,13,777,398,1333,666,1079,875,937,853,540,69,50,394,1340,465,21,620,304,1230
416,416,1489,647,674,670,211,916,891,224,668,248,51,772,998,501,349,533,401,1177,817
417,417,565,845,32,1105,49,538,1334,1071,1489,911,86,685,674,55,823,1000,731,606,1113
418,418,782,127,964,1214,1338,188,1305,959,1482,1341,1201,103,1484,137,1176,257,255,1169,1318
419,419,545,1260,27,747,1123,847,879,1327,642,23,1268,836,839,682,652,546,377,1446,1306
420,420,138,1338,146,1050,588,157,1169,569,103,959,192,554,148,436,1482,54,21,127,137
421,421,1074,777,1077,304,215,394,1161,494,1028,1091,1248,133,1399,422,328,657,1320,334,398
422,422,304,523,1077,249,215,421,1365,299,494,579,657,253,1265,372,1161,574,496,465,498
423,423,1077,805,895,1253,334,1110,1074,214,13,937,497,970,324,815,620,133,1091,848,1385
424,424,42,224,73,932,349,1300,756,236,1113,1103,222,125,606,1250,27,1145,81,62,1118
425,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
426,426,45,778,970,483,453,974,518,112,1056,1398,787,1046,50,969,782,1456,968,874,251
427,427,1254,104,252,1474,56,700,137,959,1050,1430,332,192,223,103,1023,593,785,411,1402
428,428,968,351,1173,234,430,503,394,969,568,443,1169,138,56,442,981,937,1238,996,127
429,429,456,21,1213,867,121,1192,592,813,1119,228,505,1102,661,724,978,465,459,787,325
430,430,969,910,323,428,981,181,1122,182,1128,669,937,657,394,778,958,718,137,896,695
431,431,224,751,27,42,23,844,81,670,128,349,914,690,2,287,703,70,482,163,17
432,432,550,242,994,1411,585,120,1160,81,830,212,178,699,1100,197,1163,679,1080,233,904
433,433,73,27,522,1268,62,42,865,909,39,344,990,410,114,537,699,1334,1306,23,869
434,434,309,1080,236,73,879,224,120,1104,42,699,844,1037,197,240,2,212,438,1144,794
435,435,304,826,1028,56,422,332,1077,249,481,1074,1365,465,505,205,718,494,777,253,392
436,436,1173,335,1050,554,439,56,441,447,252,797,428,138,984,721,192,137,1046,1218,103
437,437,765,1061,902,1294,1242,844,900,1406,1283,751,1188,1317,1405,1053,1301,170,901,537,1228
438,438,212,120,197,1163,224,607,349,309,909,1080,918,2,1104,178,550,289,493,794,679
439,439,1390,557,944,788,198,156,719,797,773,726,1173,473,1314,278,723,327,871,297,485
440,440,937,1077,334,1074,394,1049,1018,422,1122,421,1253,1003,372,74,887,230,1320,108,963
441,441,227,435,465,499,304,1028,608,841,398,21,228,619,1074,235,13,1173,1026,392,26
442,442,428,138,1169,978,503,694,696,195,441,443,146,436,103,1021,1096,635,726,323,50
443,443,968,966,503,1077,422,181,26,1486,304,428,339,498,351,1165,394,975,887,971,929
444,444,42,14,41,358,701,670,916,656,501,1105,627,291,794,909,1177,674,12,72,990
445,445,1053,79,90,1061,25,27,1317,522,990,1294,89,543,1125,877,997,678,675,1405,1301
446,446,666,1488,1286,1171,183,841,1074,214,1003,415,1079,1035,626,875,929,1385,304,464,1060
447,447,721,251,1349,1179,944,1173,137,1456,788,514,1416,278,36,557,554,1046,436,182,726
448,448,1020,916,844,27,699,224,1405,1125,674,2,1048,1029,901,772,900,647,1108,17,5
449,449,987,1077,1028,1079,394,352,915,1091,1400,318,657,1090,841,1399,777,1165,1184,13,661
450,450,783,911,27,751,537,845,1143,73,914,17,247,1086,1250,906,28,386,1123,1034,1000
451,451,821,1077,304,666,1165,574,13,579,1385,548,319,1262,1090,214,1354,464,26,362,465
452,452,1401,393,13,995,299,620,214,334,297,464,828,848,1253,1043,597,183,1110,575,394
453,453,463,1293,1090,874,1192,261,494,937,1077,50,415,880,967,1239,1181,394,1399,487,505
454,454,783,386,606,1006,51,6,114,461,604,772,27,47,1000,751,1334,537,904,538,33
455,455,1113,843,1071,86,909,670,1489,783,701,751,1191,224,55,703,1170,904,606,647,73
456,456,192,459,56,527,978,569,429,21,303,602,315,228,1290,867,494,1200,584,172,505
457,457,904,1152,267,646,387,23,2,120,843,224,364,289,817,1027,674,212,663,909,585
458,458,56,435,789,1430,102,104,1254,569,249,332,813,829,481,694,1402,867,826,1365,893
459,459,494,60,463,505,318,978,26,584,527,1234,208,13,1077,1320,1346,253,231,1028,972
460,460,983,237,498,372,266,304,13,441,788,805,376,608,1407,999,574,1319,278,949,463
461,461,606,33,47,454,783,935,604,731,516,302,775,701,55,538,312,49,906,86,728
462,462,1003,608,787,1320,828,913,494,1018,1122,896,620,116,542,1074,323,205,21,1223,1185
463,463,1340,1486,464,13,666,253,319,1320,261,1399,26,459,828,494,1230,465,972,848,133
464,464,183,666,214,995,463,832,1385,541,465,451,1253,299,1286,304,1018,383,821,1488,735
465,465,304,494,388,13,1230,398,383,415,464,1385,451,1161,1320,1077,972,228,608,118,1074
466,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
467,467,26,60,465,304,574,975,481,579,1248,609,1077,1161,1320,718,451,666,230,1232,1181
468,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
469,469,787,1255,1320,1407,1238,1179,984,568,462,608,726,1349,1314,137,116,1039,1246,1387,1484
470,470,1488,1399,1091,996,828,595,1014,720,1062,214,937,739,667,541,1320,1230,297,1077,1043
471,471,904,1104,97,23,224,51,247,537,1036,1152,70,17,358,1334,27,1118,28,522,834
472,472,97,904,1250,282,911,471,312,86,1457,637,522,722,550,390,79,1104,1032,751,27
473,473,788,1407,214,1179,557,862,827,773,496,486,1343,667,36,832,278,1486,595,439,608
474,474,1171,608,253,1320,1077,827,1161,667,786,609,1182,1486,486,542,540,1090,785,13,118
475,475,488,844,834,160,674,349,32,740,86,97,997,472,111,751,550,390,904,2,149
476,476,608,227,441,486,527,109,235,893,503,116,1026,828,1350,462,1179,459,1320,1265,465
477,477,415,1167,1320,13,848,394,739,540,293,50,828,937,666,1377,996,1230,718,451,827
478,478,746,1451,182,1474,133,171,920,1477,1254,512,825,1150,490,1393,1079,313,1444,177,599
479,479,864,787,738,196,828,474,1320,21,715,833,116,635,1003,1231,814,948,467,1018,542
480,480,667,828,1320,1486,1236,1253,1171,531,483,60,487,848,1182,61,875,1340,937,1488,597
481,481,1266,1248,465,1090,304,60,1365,26,1320,318,467,496,1418,785,841,827,826,56,1028
482,482,1411,224,222,287,2,1335,699,703,670,1108,572,212,42,1104,23,1177,81,991,537
483,483,480,667,26,60,1486,1441,138,1340,1412,161,1320,833,1386,996,481,1077,394,474,244
484,484,96,537,450,681,697,125,27,604,1275,42,678,783,189,184,79,963,990,606,911
485,485,788,723,1407,57,473,1343,439,1284,566,1042,460,328,832,137,827,773,214,608,1222
486,486,1217,739,415,465,937,828,393,995,50,827,13,4,474,542,1320,1171,394,494,464
487,487,1320,1018,463,415,996,60,26,1340,334,1488,657,1009,972,937,738,480,1122,556,1486
488,488,475,844,674,33,997,877,472,445,1125,170,79,522,312,90,282,32,1317,1054,262
489,489,726,469,568,1039,138,1484,10,104,1482,1096,1012,1387,1291,768,1238,554,736,157,715
490,490,1420,948,1358,1393,171,820,283,1451,1302,133,26,553,1157,1453,1354,623,1206,660,60
491,491,227,1350,156,409,441,3,327,322,1441,511,1340,566,788,473,13,1046,653,983,439
492,492,1474,133,1412,1115,1343,171,971,849,157,478,969,1444,1072,896,939,512,205,777,238
493,493,120,1428,289,550,236,438,663,794,224,1080,358,674,212,387,1177,817,1027,1104,309
494,494,1320,253,1161,1077,13,1340,1165,1018,60,459,505,620,972,465,498,828,1090,496,26
495,495,251,727,227,788,36,1314,653,473,496,719,447,819,328,1349,238,1417,1416,1343,1418
496,496,1077,26,13,827,318,214,841,494,1090,1060,574,394,304,1340,1079,1385,299,1320,1379
497,497,498,1077,230,1253,1466,1340,805,1234,423,348,848,106,324,1110,299,214,972,383,620
498,498,1077,497,230,324,1234,494,362,1466,304,1265,253,633,1340,123,299,383,13,972,848
499,499,1173,1407,827,969,238,394,1416,1091,250,496,1042,441,939,1227,1028,334,26,672,181
500,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
501,501,42,674,1177,670,916,248,73,1076,406,701,993,224,287,14,573,51,728,991,627
502,502,1250,1086,1145,914,390,27,1099,247,522,909,1032,1104,1123,17,1268,751,1334,1143,607
503,503,351,459,584,505,21,1077,138,1003,978,323,590,26,893,1491,205,913,443,1028,527
504,504,674,728,83,27,1105,86,687,51,844,731,906,72,49,516,681,32,1295,33,1250
505,505,867,494,1161,1122,1077,26,69,1119,1247,724,1028,967,657,1392,1320,787,1420,1248,1232
506,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
507,507,1396,563,980,1226,122,1448,512,526,152,1192,926,948,786,1315,1072,1368,1358,1393,813
508,508,13,26,494,118,1171,1252,1340,394,496,304,133,574,376,1161,398,465,758,1077,1043
509,509,620,494,1165,1147,392,1365,1247,1028,1254,1185,505,1003,827,133,1422,481,987,955,896
510,510,103,138,54,1096,959,1484,939,1050,503,104,790,3,736,1450,984,1430,1039,56,512
511,511,214,1060,574,623,304,666,230,13,1234,848,1340,1479,1110,1373,324,620,875,1077,1385
512,512,490,948,896,1358,553,171,1462,885,478,1420,1302,152,1072,1393,833,1354,1474,1412,1279
513,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
514,514,1165,13,21,1346,494,441,1223,788,1373,620,999,1416,608,619,503,227,588,378,1018
515,515,70,611,911,845,751,674,417,621,98,1000,897,51,904,2,1047,870,1334,1489,772
516,516,701,670,2,42,55,73,224,537,674,613,349,1104,681,794,1177,918,909,844,687
517,517,1320,1491,26,880,955,1028,620,579,1422,261,250,1333,60,13,463,1033,975,318,827
518,518,620,1255,517,238,672,622,1227,907,45,1422,1491,323,499,1416,1450,1046,1096,597,298
519,519,518,1390,520,721,1051,944,788,727,158,1255,338,1284,439,1162,447,36,708,1222,1007
520,520,518,1255,726,1096,708,944,1046,1491,622,439,643,210,327,181,1441,721,797,968,36
521,521,993,1027,627,14,248,837,1187,674,663,287,364,1335,1154,1476,211,1036,501,68,1177
522,522,27,990,42,844,1268,1250,909,1104,224,751,17,358,956,637,699,349,73,904,28
523,523,422,661,249,304,1077,1422,398,465,1230,215,415,231,106,657,1309,867,1043,1192,421
524,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
525,525,42,909,670,344,395,756,27,73,990,998,2,236,1300,358,701,596,224,58,23
526,526,1231,980,1448,1232,660,1272,1122,849,896,948,1084,106,1367,1458,895,556,1420,1049,1009
527,527,459,978,228,494,584,1320,60,56,569,505,205,26,303,1491,392,1028,1026,21,608
528,528,679,1098,878,688,881,1384,1352,1001,219,917,1064,1327,1334,587,546,1154,1260,1135,211
529,529,742,1424,27,218,678,12,686,42,613,48,1191,125,284,1037,1188,909,282,49,1105
530,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
531,531,1382,1253,183,214,832,648,875,480,61,848,452,464,1182,299,15,1385,815,626,13
532,532,25,33,751,1259,32,668,997,844,86,647,2,386,538,990,49,282,454,42,1221
533,533,2,42,916,51,991,674,160,670,1177,70,637,844,27,1113,780,38,248,448,211
534,534,20,52,5,364,1020,690,1330,1476,699,1411,482,900,837,169,1108,780,1335,2,1163
535,535,812,730,268,201,545,1065,652,536,950,889,747,839,88,836,879,42,83,898,17
536,536,879,642,921,839,1105,12,201,9,1001,1134,83,29,1064,124,358,836,930,1107,743
537,537,27,42,2,844,73,23,62,681,637,879,963,604,1104,1037,344,184,224,170,96
538,538,12,55,42,240,282,358,606,33,277,604,2,86,98,1323,701,734,73,865,844
539,539,845,1029,98,79,27,678,963,604,844,33,1423,935,522,312,97,1250,675,1170,884
540,540,1161,118,415,735,13,1333,777,1354,1217,1077,786,758,1252,541,929,657,1014,666,724
541,541,1110,464,666,214,767,334,1060,735,415,540,1488,1253,451,848,895,1018,1252,556,828
542,542,1122,1252,937,50,415,948,1232,820,787,1077,1003,106,1234,828,767,540,1247,498,803
543,543,604,79,445,845,537,1053,27,684,751,1118,1334,783,170,73,450,538,950,1242,844
544,544,115,135,684,830,1144,236,1037,224,1425,537,1307,73,1142,27,114,395,682,1146,1158
545,545,546,879,419,1446,847,125,535,1260,652,1327,747,730,1123,836,27,1384,812,1372,1037
546,546,879,1098,1352,1064,679,1145,881,1327,688,27,1446,1384,42,1093,58,1123,1260,917,377
547,547,1389,1390,1284,156,719,93,727,338,327,1222,1137,653,773,944,1343,1051,256,379,1314
548,548,133,13,1420,849,1354,1418,1060,451,118,574,113,1206,599,179,214,832,955,1340,620
549,549,1253,1019,895,541,150,977,348,1110,324,179,367,1367,848,815,1286,1479,1466,887,799
550,550,120,178,1160,224,390,493,585,438,904,1080,1268,97,607,1411,1104,794,844,358,197
551,551,184,604,51,879,537,162,42,1275,1104,1118,82,27,9,839,23,1037,800,1095,72
552,552,743,688,1384,881,155,1093,1260,1098,1107,679,632,1156,546,847,932,361,917,27,1065
553,553,171,1302,490,1279,1474,1453,1393,1313,512,1362,896,948,1462,1420,1475,738,56,1451,1365
554,554,1169,1469,1039,1238,138,137,394,721,1046,984,939,860,1173,411,969,436,1386,1338,944
555,144,530,524,702,425,650,468,506,1198,851,716,65,175,180,466,500,513,87,101,872
556,556,1232,1009,1122,941,324,1014,1217,635,541,69,828,1110,666,767,540,106,1420,1043,542
557,557,761,944,137,937,214,1173,394,334,13,1091,595,138,773,278,1227,788,4,860,473
558,558,661,171,1079,1309,398,1386,1173,777,146,786,1023,342,1422,984,955,137,325,1341,56
559,559,225,178,1158,120,267,410,1027,358,224,236,580,794,585,105,300,817,27,1225,233
560,560,1091,1077,299,13,253,1253,324,777,304,133,764,334,376,937,498,1297,1171,1019,815
561,561,604,27,606,537,538,1053,263,25,865,1149,591,914,445,678,96,305,271,48,312
562,562,1250,565,914,1053,390,522,594,954,1032,997,901,1191,956,1086,902,17,28,262,32
563,563,171,512,1302,1279,1354,1393,122,368,490,553,389,1462,1396,1274,1409,1420,1150,152,1448
564,564,674,448,386,916,611,533,647,27,401,837,51,312,2,844,1020,516,42,224,25
565,565,32,1105,1334,79,731,417,911,997,674,562,49,282,845,114,27,73,83,1053,684
566,566,852,322,788,214,1364,648,815,496,36,485,320,620,1173,254,1401,227,1008,1407,949
567,567,512,945,1461,490,969,873,711,1150,1410,1226,885,1487,1367,171,980,745,1478,1393,1072
568,568,36,1039,1386,1238,1484,969,138,137,1218,939,428,816,272,394,1169,1482,321,860,238
569,569,706,1290,527,205,608,315,325,56,584,318,378,192,984,1026,481,829,813,21,459
570,570,706,875,1173,272,412,915,394,987,250,1293,1077,449,352,876,243,569,655,36,118
571,571,1365,777,1074,1077,499,867,421,1079,465,494,372,1018,396,171,215,422,253,827,398
572,572,670,42,224,27,2,1177,916,55,212,1104,844,701,349,991,1191,12,1334,909,33
573,573,236,916,42,703,1076,670,287,909,224,41,998,991,656,1335,410,990,27,62,585
574,574,13,1340,1373,304,451,1077,841,511,1074,548,26,299,1486,496,625,929,1060,1385,324
575,575,895,1060,849,1367,1286,1019,1110,1382,324,299,214,620,832,1479,1043,1081,666,1458,905
576,576,324,299,1019,895,574,1157,853,560,575,620,781,113,1206,402,133,910,183,579,362
577,577,882,224,843,247,222,42,344,125,395,881,982,1334,28,51,27,756,82,2,1250
578,578,120,580,212,267,438,1158,1428,241,559,225,493,403,663,1311,794,1080,233,289,387
579,579,853,451,261,322,319,1385,304,875,1074,1157,1028,318,1373,574,465,26,1079,975,13
580,580,120,1158,267,289,212,358,300,663,114,578,559,1142,1428,1334,178,236,585,240,233
581,581,51,27,1423,1113,904,837,585,774,922,1099,247,731,135,884,909,936,142,1166,998
582,582,170,844,51,674,27,884,2,448,55,904,169,224,1104,637,585,990,386,550,17
583,583,42,809,537,756,218,125,629,27,39,11,1104,12,349,344,606,844,62,990,742
584,584,459,26,205,1378,1077,527,60,1028,505,318,228,392,1161,261,955,1320,494,13,21
585,585,904,224,1334,236,909,2,27,366,42,277,1158,914,165,732,178,794,1099,354,120
586,586,119,473,439,797,1106,741,36,788,181,827,278,496,566,158,1173,1407,141,214,499
587,587,1135,844,27,1369,2,1098,1133,1394,1352,881,1329,1334,679,448,1029,42,1064,528,153
588,588,557,323,595,157,584,620,622,880,26,1239,1227,514,459,138,1246,1486,483,237,1026
589,589,1154,1093,679,377,1107,1384,24,1098,881,546,77,155,688,1065,863,1327,361,663,1260
590,590,505,352,1320,584,657,1028,205,1165,60,1077,1235,392,459,1313,1161,351,13,1003,1022
591,591,73,27,42,96,62,125,395,909,855,990,1037,1104,865,355,606,537,39,1145,681
592,592,505,867,26,724,786,1391,1213,813,718,69,1194,208,996,758,976,21,1217,1122,753
